,operatetime,_c1,day,hour,period,day_type,timestamp
561,2022050214,4139,857,14,1,2,1651471200.0
562,2022050213,2748,857,13,1,2,1651467600.0
563,2022050212,2673,857,12,1,2,1651464000.0
564,2022050211,4253,857,11,1,2,1651460400.0
565,2022050210,6125,857,10,1,2,1651456800.0
566,2022050209,7578,857,9,1,2,1651453200.0
567,2022050208,5143,857,8,1,2,1651449600.0
568,2022050207,760,857,7,2,2,1651446000.0
569,2022050206,121,857,6,3,2,1651442400.0
570,2022050205,65,857,5,3,2,1651438800.0
571,2022050204,11,857,4,3,2,1651435200.0
572,2022050203,47,857,3,3,2,1651431600.0
573,2022050202,15,857,2,3,2,1651428000.0
574,2022050201,106,857,1,3,2,1651424400.0
575,2022050200,122,857,0,3,2,1651420800.0
576,2022050123,380,856,23,3,2,1651417200.0
577,2022050122,731,856,22,2,2,1651413600.0
578,2022050121,1228,856,21,2,2,1651410000.0
579,2022050120,1445,856,20,2,2,1651406400.0
580,2022050119,1976,856,19,2,2,1651402800.0
581,2022050118,2814,856,18,1,2,1651399200.0
582,2022050117,4310,856,17,1,2,1651395600.0
583,2022050116,5220,856,16,1,2,1651392000.0
584,2022050115,5842,856,15,1,2,1651388400.0
585,2022050114,5102,856,14,1,2,1651384800.0
586,2022050113,3422,856,13,1,2,1651381200.0
587,2022050112,3202,856,12,1,2,1651377600.0
588,2022050111,5582,856,11,1,2,1651374000.0
589,2022050110,7521,856,10,1,2,1651370400.0
590,2022050109,9229,856,9,1,2,1651366800.0
591,2022050108,6500,856,8,1,2,1651363200.0
592,2022050107,930,856,7,2,2,1651359600.0
593,2022050106,132,856,6,3,2,1651356000.0
594,2022050105,89,856,5,3,2,1651352400.0
595,2022050104,9,856,4,3,2,1651348800.0
596,2022050103,77,856,3,3,2,1651345200.0
597,2022050102,40,856,2,3,2,1651341600.0
598,2022050101,125,856,1,3,2,1651338000.0
599,2022050100,220,856,0,3,2,1651334400.0
600,2022043023,628,855,23,3,2,1651330800.0
601,2022043022,1188,855,22,2,2,1651327200.0
602,2022043021,1691,855,21,2,2,1651323600.0
603,2022043020,2294,855,20,2,2,1651320000.0
604,2022043019,3038,855,19,2,2,1651316400.0
605,2022043018,4632,855,18,1,2,1651312800.0
606,2022043017,6738,855,17,1,2,1651309200.0
607,2022043016,7837,855,16,1,2,1651305600.0
608,2022043015,8249,855,15,1,2,1651302000.0
609,2022043014,7056,855,14,1,2,1651298400.0
610,2022043013,4913,855,13,1,2,1651294800.0
611,2022043012,4912,855,12,1,2,1651291200.0
612,2022043011,8059,855,11,1,2,1651287600.0
613,2022043010,10362,855,10,1,2,1651284000.0
614,2022043009,12096,855,9,1,2,1651280400.0
615,2022043008,8714,855,8,1,2,1651276800.0
616,2022043007,1332,855,7,2,2,1651273200.0
617,2022043006,221,855,6,3,2,1651269600.0
618,2022043005,118,855,5,3,2,1651266000.0
619,2022043004,60,855,4,3,2,1651262400.0
620,2022043003,79,855,3,3,2,1651258800.0
621,2022043002,51,855,2,3,2,1651255200.0
622,2022043001,161,855,1,3,2,1651251600.0
623,2022043000,291,855,0,3,2,1651248000.0
624,2022042923,889,854,23,3,1,1651244400.0
625,2022042922,1732,854,22,2,1,1651240800.0
626,2022042921,2826,854,21,2,1,1651237200.0
627,2022042920,4498,854,20,2,1,1651233600.0
628,2022042919,8172,854,19,2,1,1651230000.0
629,2022042918,16714,854,18,1,1,1651226400.0
630,2022042917,32860,854,17,1,1,1651222800.0
631,2022042916,42485,854,16,1,1,1651219200.0
632,2022042915,46918,854,15,1,1,1651215600.0
633,2022042914,49607,854,14,1,1,1651212000.0
634,2022042913,20046,854,13,1,1,1651208400.0
635,2022042912,11008,854,12,1,1,1651204800.0
636,2022042911,29883,854,11,1,1,1651201200.0
637,2022042910,43535,854,10,1,1,1651197600.0
638,2022042909,64722,854,9,1,1,1651194000.0
639,2022042908,86991,854,8,1,1,1651190400.0
640,2022042907,4416,854,7,2,1,1651186800.0
641,2022042906,417,854,6,3,1,1651183200.0
642,2022042905,152,854,5,3,1,1651179600.0
643,2022042904,70,854,4,3,1,1651176000.0
644,2022042903,110,854,3,3,1,1651172400.0
645,2022042902,67,854,2,3,1,1651168800.0
646,2022042901,185,854,1,3,1,1651165200.0
647,2022042900,319,854,0,3,1,1651161600.0
648,2022042823,897,853,23,3,1,1651158000.0
649,2022042822,1723,853,22,2,1,1651154400.0
650,2022042821,2623,853,21,2,1,1651150800.0
651,2022042820,4057,853,20,2,1,1651147200.0
652,2022042819,7267,853,19,2,1,1651143600.0
653,2022042818,14780,853,18,1,1,1651140000.0
654,2022042817,32250,853,17,1,1,1651136400.0
655,2022042816,43031,853,16,1,1,1651132800.0
656,2022042815,46955,853,15,1,1,1651129200.0
657,2022042814,49917,853,14,1,1,1651125600.0
658,2022042813,19570,853,13,1,1,1651122000.0
659,2022042812,10630,853,12,1,1,1651118400.0
660,2022042811,29265,853,11,1,1,1651114800.0
661,2022042810,42855,853,10,1,1,1651111200.0
662,2022042809,63353,853,9,1,1,1651107600.0
663,2022042808,69897,853,8,1,1,1651104000.0
664,2022042807,4208,853,7,2,1,1651100400.0
665,2022042806,323,853,6,3,1,1651096800.0
666,2022042805,109,853,5,3,1,1651093200.0
667,2022042804,18,853,4,3,1,1651089600.0
668,2022042803,71,853,3,3,1,1651086000.0
669,2022042802,28,853,2,3,1,1651082400.0
670,2022042801,132,853,1,3,1,1651078800.0
671,2022042800,268,853,0,3,1,1651075200.0
672,2022042723,686,852,23,3,1,1651071600.0
673,2022042722,1386,852,22,2,1,1651068000.0
674,2022042721,2313,852,21,2,1,1651064400.0
675,2022042720,3485,852,20,2,1,1651060800.0
676,2022042719,6297,852,19,2,1,1651057200.0
677,2022042718,13463,852,18,1,1,1651053600.0
678,2022042717,30117,852,17,1,1,1651050000.0
679,2022042716,40505,852,16,1,1,1651046400.0
680,2022042715,45781,852,15,1,1,1651042800.0
681,2022042714,50410,852,14,1,1,1651039200.0
682,2022042713,19553,852,13,1,1,1651035600.0
683,2022042712,10055,852,12,1,1,1651032000.0
684,2022042711,29400,852,11,1,1,1651028400.0
685,2022042710,42611,852,10,1,1,1651024800.0
686,2022042709,64709,852,9,1,1,1651021200.0
687,2022042708,71575,852,8,1,1,1651017600.0
688,2022042707,4228,852,7,2,1,1651014000.0
689,2022042706,317,852,6,3,1,1651010400.0
690,2022042705,116,852,5,3,1,1651006800.0
691,2022042704,31,852,4,3,1,1651003200.0
692,2022042703,81,852,3,3,1,1650999600.0
693,2022042702,52,852,2,3,1,1650996000.0
694,2022042701,159,852,1,3,1,1650992400.0
695,2022042700,259,852,0,3,1,1650988800.0
696,2022042623,749,851,23,3,1,1650985200.0
697,2022042622,1327,851,22,2,1,1650981600.0
698,2022042621,2273,851,21,2,1,1650978000.0
699,2022042620,3534,851,20,2,1,1650974400.0
700,2022042619,6375,851,19,2,1,1650970800.0
701,2022042618,13354,851,18,1,1,1650967200.0
702,2022042617,29733,851,17,1,1,1650963600.0
703,2022042616,41339,851,16,1,1,1650960000.0
704,2022042615,45413,851,15,1,1,1650956400.0
705,2022042614,49902,851,14,1,1,1650952800.0
706,2022042613,19141,851,13,1,1,1650949200.0
707,2022042612,9210,851,12,1,1,1650945600.0
708,2022042611,28585,851,11,1,1,1650942000.0
709,2022042610,42150,851,10,1,1,1650938400.0
710,2022042609,63680,851,9,1,1,1650934800.0
711,2022042608,71710,851,8,1,1,1650931200.0
712,2022042607,4351,851,7,2,1,1650927600.0
713,2022042606,316,851,6,3,1,1650924000.0
714,2022042605,117,851,5,3,1,1650920400.0
715,2022042604,25,851,4,3,1,1650916800.0
716,2022042603,66,851,3,3,1,1650913200.0
717,2022042602,39,851,2,3,1,1650909600.0
718,2022042601,125,851,1,3,1,1650906000.0
719,2022042600,196,851,0,3,1,1650902400.0
720,2022042523,643,850,23,3,1,1650898800.0
721,2022042522,1227,850,22,2,1,1650895200.0
722,2022042521,2304,850,21,2,1,1650891600.0
723,2022042520,3341,850,20,2,1,1650888000.0
724,2022042519,6427,850,19,2,1,1650884400.0
725,2022042518,13218,850,18,1,1,1650880800.0
726,2022042517,29574,850,17,1,1,1650877200.0
727,2022042516,41624,850,16,1,1,1650873600.0
728,2022042515,47978,850,15,1,1,1650870000.0
729,2022042514,52935,850,14,1,1,1650866400.0
730,2022042513,20017,850,13,1,1,1650862800.0
731,2022042512,9642,850,12,1,1,1650859200.0
732,2022042511,29066,850,11,1,1,1650855600.0
733,2022042510,43355,850,10,1,1,1650852000.0
734,2022042509,65411,850,9,1,1,1650848400.0
735,2022042508,73956,850,8,1,1,1650844800.0
736,2022042507,4422,850,7,2,1,1650841200.0
737,2022042506,319,850,6,3,1,1650837600.0
738,2022042505,109,850,5,3,1,1650834000.0
739,2022042504,16,850,4,3,1,1650830400.0
740,2022042503,69,850,3,3,1,1650826800.0
741,2022042502,28,850,2,3,1,1650823200.0
742,2022042501,140,850,1,3,1,1650819600.0
743,2022042500,258,850,0,3,1,1650816000.0
744,2022042423,655,849,23,3,1,1650812400.0
745,2022042422,1234,849,22,2,1,1650808800.0
746,2022042421,2083,849,21,2,1,1650805200.0
747,2022042420,3190,849,20,2,1,1650801600.0
748,2022042419,5379,849,19,2,1,1650798000.0
749,2022042418,12263,849,18,1,1,1650794400.0
750,2022042417,29045,849,17,1,1,1650790800.0
751,2022042416,40274,849,16,1,1,1650787200.0
752,2022042415,45803,849,15,1,1,1650783600.0
753,2022042414,50791,849,14,1,1,1650780000.0
754,2022042413,19212,849,13,1,1,1650776400.0
755,2022042412,8952,849,12,1,1,1650772800.0
756,2022042411,28809,849,11,1,1,1650769200.0
757,2022042410,42497,849,10,1,1,1650765600.0
758,2022042409,65334,849,9,1,1,1650762000.0
759,2022042408,74501,849,8,1,1,1650758400.0
760,2022042407,4011,849,7,2,1,1650754800.0
761,2022042406,259,849,6,3,1,1650751200.0
762,2022042405,84,849,5,3,1,1650747600.0
763,2022042404,13,849,4,3,1,1650744000.0
764,2022042403,76,849,3,3,1,1650740400.0
765,2022042402,20,849,2,3,1,1650736800.0
766,2022042401,110,849,1,3,1,1650733200.0
767,2022042400,136,849,0,3,1,1650729600.0
768,2022042323,466,848,23,3,2,1650726000.0
769,2022042322,776,848,22,2,2,1650722400.0
770,2022042321,1298,848,21,2,2,1650718800.0
771,2022042320,1447,848,20,2,2,1650715200.0
772,2022042319,1763,848,19,2,2,1650711600.0
773,2022042318,2488,848,18,1,2,1650708000.0
774,2022042317,3882,848,17,1,2,1650704400.0
775,2022042316,4613,848,16,1,2,1650700800.0
776,2022042315,4826,848,15,1,2,1650697200.0
777,2022042314,4253,848,14,1,2,1650693600.0
778,2022042313,3061,848,13,1,2,1650690000.0
779,2022042312,2822,848,12,1,2,1650686400.0
780,2022042311,4794,848,11,1,2,1650682800.0
781,2022042310,6243,848,10,1,2,1650679200.0
782,2022042309,7440,848,9,1,2,1650675600.0
783,2022042308,5798,848,8,1,2,1650672000.0
784,2022042307,849,848,7,2,2,1650668400.0
785,2022042306,142,848,6,3,2,1650664800.0
786,2022042305,82,848,5,3,2,1650661200.0
787,2022042304,15,848,4,3,2,1650657600.0
788,2022042303,69,848,3,3,2,1650654000.0
789,2022042302,49,848,2,3,2,1650650400.0
790,2022042301,146,848,1,3,2,1650646800.0
791,2022042300,244,848,0,3,2,1650643200.0
792,2022042223,651,847,23,3,1,1650639600.0
793,2022042222,1427,847,22,2,1,1650636000.0
794,2022042221,2592,847,21,2,1,1650632400.0
795,2022042220,4032,847,20,2,1,1650628800.0
796,2022042219,7285,847,19,2,1,1650625200.0
797,2022042218,16005,847,18,1,1,1650621600.0
798,2022042217,35139,847,17,1,1,1650618000.0
799,2022042216,46663,847,16,1,1,1650614400.0
800,2022042215,52382,847,15,1,1,1650610800.0
801,2022042214,55969,847,14,1,1,1650607200.0
802,2022042213,20446,847,13,1,1,1650603600.0
803,2022042212,11526,847,12,1,1,1650600000.0
804,2022042211,32512,847,11,1,1,1650596400.0
805,2022042210,45888,847,10,1,1,1650592800.0
806,2022042209,65680,847,9,1,1,1650589200.0
807,2022042208,72625,847,8,1,1,1650585600.0
808,2022042207,4200,847,7,2,1,1650582000.0
809,2022042206,336,847,6,3,1,1650578400.0
810,2022042205,121,847,5,3,1,1650574800.0
811,2022042204,34,847,4,3,1,1650571200.0
812,2022042203,82,847,3,3,1,1650567600.0
813,2022042202,65,847,2,3,1,1650564000.0
814,2022042201,166,847,1,3,1,1650560400.0
815,2022042200,243,847,0,3,1,1650556800.0
816,2022042123,667,846,23,3,1,1650553200.0
817,2022042122,1445,846,22,2,1,1650549600.0
818,2022042121,2609,846,21,2,1,1650546000.0
819,2022042120,3823,846,20,2,1,1650542400.0
820,2022042119,7219,846,19,2,1,1650538800.0
821,2022042118,15241,846,18,1,1,1650535200.0
822,2022042117,34075,846,17,1,1,1650531600.0
823,2022042116,46622,846,16,1,1,1650528000.0
824,2022042115,52573,846,15,1,1,1650524400.0
825,2022042114,56887,846,14,1,1,1650520800.0
826,2022042113,22847,846,13,1,1,1650517200.0
827,2022042112,12000,846,12,1,1,1650513600.0
828,2022042111,35248,846,11,1,1,1650510000.0
829,2022042110,50661,846,10,1,1,1650506400.0
830,2022042109,68896,846,9,1,1,1650502800.0
831,2022042108,74553,846,8,1,1,1650499200.0
832,2022042107,4346,846,7,2,1,1650495600.0
833,2022042106,349,846,6,3,1,1650492000.0
834,2022042105,109,846,5,3,1,1650488400.0
835,2022042104,20,846,4,3,1,1650484800.0
836,2022042103,75,846,3,3,1,1650481200.0
837,2022042102,42,846,2,3,1,1650477600.0
838,2022042101,147,846,1,3,1,1650474000.0
839,2022042100,233,846,0,3,1,1650470400.0
840,2022042023,558,845,23,3,1,1650466800.0
841,2022042022,1297,845,22,2,1,1650463200.0
842,2022042021,2504,845,21,2,1,1650459600.0
843,2022042020,4141,845,20,2,1,1650456000.0
844,2022042019,7475,845,19,2,1,1650452400.0
845,2022042018,16137,845,18,1,1,1650448800.0
846,2022042017,37371,845,17,1,1,1650445200.0
847,2022042016,51086,845,16,1,1,1650441600.0
848,2022042015,57439,845,15,1,1,1650438000.0
849,2022042014,62828,845,14,1,1,1650434400.0
850,2022042013,24882,845,13,1,1,1650430800.0
851,2022042012,12551,845,12,1,1,1650427200.0
852,2022042011,37917,845,11,1,1,1650423600.0
853,2022042010,52619,845,10,1,1,1650420000.0
854,2022042009,68455,845,9,1,1,1650416400.0
855,2022042008,75275,845,8,1,1,1650412800.0
856,2022042007,4287,845,7,2,1,1650409200.0
857,2022042006,329,845,6,3,1,1650405600.0
858,2022042005,89,845,5,3,1,1650402000.0
859,2022042004,18,845,4,3,1,1650398400.0
860,2022042003,78,845,3,3,1,1650394800.0
861,2022042002,54,845,2,3,1,1650391200.0
862,2022042001,151,845,1,3,1,1650387600.0
863,2022042000,222,845,0,3,1,1650384000.0
864,2022041923,628,844,23,3,1,1650380400.0
865,2022041922,1294,844,22,2,1,1650376800.0
866,2022041921,2657,844,21,2,1,1650373200.0
867,2022041920,4109,844,20,2,1,1650369600.0
868,2022041919,7403,844,19,2,1,1650366000.0
869,2022041918,15944,844,18,1,1,1650362400.0
870,2022041917,35297,844,17,1,1,1650358800.0
871,2022041916,47215,844,16,1,1,1650355200.0
872,2022041915,53467,844,15,1,1,1650351600.0
873,2022041914,58116,844,14,1,1,1650348000.0
874,2022041913,22370,844,13,1,1,1650344400.0
875,2022041912,11161,844,12,1,1,1650340800.0
876,2022041911,33424,844,11,1,1,1650337200.0
877,2022041910,49977,844,10,1,1,1650333600.0
878,2022041909,68217,844,9,1,1,1650330000.0
879,2022041908,75583,844,8,1,1,1650326400.0
880,2022041907,4320,844,7,2,1,1650322800.0
881,2022041906,344,844,6,3,1,1650319200.0
882,2022041905,104,844,5,3,1,1650315600.0
883,2022041904,26,844,4,3,1,1650312000.0
884,2022041903,76,844,3,3,1,1650308400.0
885,2022041902,26,844,2,3,1,1650304800.0
886,2022041901,116,844,1,3,1,1650301200.0
887,2022041900,222,844,0,3,1,1650297600.0
888,2022041823,597,843,23,3,1,1650294000.0
889,2022041822,1247,843,22,2,1,1650290400.0
890,2022041821,2169,843,21,2,1,1650286800.0
891,2022041820,3208,843,20,2,1,1650283200.0
892,2022041819,6080,843,19,2,1,1650279600.0
893,2022041818,12801,843,18,1,1,1650276000.0
894,2022041817,30084,843,17,1,1,1650272400.0
895,2022041816,42174,843,16,1,1,1650268800.0
896,2022041815,46631,843,15,1,1,1650265200.0
897,2022041814,53090,843,14,1,1,1650261600.0
898,2022041813,20335,843,13,1,1,1650258000.0
899,2022041812,9666,843,12,1,1,1650254400.0
900,2022041811,29249,843,11,1,1,1650250800.0
901,2022041810,44315,843,10,1,1,1650247200.0
902,2022041809,66730,843,9,1,1,1650243600.0
903,2022041808,72628,843,8,1,1,1650240000.0
904,2022041807,4183,843,7,2,1,1650236400.0
905,2022041806,313,843,6,3,1,1650232800.0
906,2022041805,83,843,5,3,1,1650229200.0
907,2022041804,14,843,4,3,1,1650225600.0
908,2022041803,54,843,3,3,1,1650222000.0
909,2022041802,32,843,2,3,1,1650218400.0
910,2022041801,129,843,1,3,1,1650214800.0
911,2022041800,156,843,0,3,1,1650211200.0
912,2022041723,433,842,23,3,2,1650207600.0
913,2022041722,816,842,22,2,2,1650204000.0
914,2022041721,1166,842,21,2,2,1650200400.0
915,2022041720,1405,842,20,2,2,1650196800.0
916,2022041719,1757,842,19,2,2,1650193200.0
917,2022041718,2198,842,18,1,2,1650189600.0
918,2022041717,3096,842,17,1,2,1650186000.0
919,2022041716,3752,842,16,1,2,1650182400.0
920,2022041715,3953,842,15,1,2,1650178800.0
921,2022041714,3373,842,14,1,2,1650175200.0
922,2022041713,2311,842,13,1,2,1650171600.0
923,2022041712,2177,842,12,1,2,1650168000.0
924,2022041711,3435,842,11,1,2,1650164400.0
925,2022041710,4382,842,10,1,2,1650160800.0
926,2022041709,5066,842,9,1,2,1650157200.0
927,2022041708,3379,842,8,1,2,1650153600.0
928,2022041707,475,842,7,2,2,1650150000.0
929,2022041706,86,842,6,3,2,1650146400.0
930,2022041705,59,842,5,3,2,1650142800.0
931,2022041704,13,842,4,3,2,1650139200.0
932,2022041703,46,842,3,3,2,1650135600.0
933,2022041702,41,842,2,3,2,1650132000.0
934,2022041701,138,842,1,3,2,1650128400.0
935,2022041700,225,842,0,3,2,1650124800.0
936,2022041623,512,841,23,3,2,1650121200.0
937,2022041622,679,841,22,2,2,1650117600.0
938,2022041621,1125,841,21,2,2,1650114000.0
939,2022041620,1416,841,20,2,2,1650110400.0
940,2022041619,1766,841,19,2,2,1650106800.0
941,2022041618,2681,841,18,1,2,1650103200.0
942,2022041617,4154,841,17,1,2,1650099600.0
943,2022041616,4942,841,16,1,2,1650096000.0
944,2022041615,5327,841,15,1,2,1650092400.0
945,2022041614,4845,841,14,1,2,1650088800.0
946,2022041613,3311,841,13,1,2,1650085200.0
947,2022041612,3114,841,12,1,2,1650081600.0
948,2022041611,5711,841,11,1,2,1650078000.0
949,2022041610,7625,841,10,1,2,1650074400.0
950,2022041609,8999,841,9,1,2,1650070800.0
951,2022041608,6973,841,8,1,2,1650067200.0
952,2022041607,955,841,7,2,2,1650063600.0
953,2022041606,138,841,6,3,2,1650060000.0
954,2022041605,66,841,5,3,2,1650056400.0
955,2022041604,20,841,4,3,2,1650052800.0
956,2022041603,78,841,3,3,2,1650049200.0
957,2022041602,27,841,2,3,2,1650045600.0
958,2022041601,107,841,1,3,2,1650042000.0
959,2022041600,208,841,0,3,2,1650038400.0
960,2022041523,569,840,23,3,1,1650034800.0
961,2022041522,1067,840,22,2,1,1650031200.0
962,2022041521,2046,840,21,2,1,1650027600.0
963,2022041520,3114,840,20,2,1,1650024000.0
964,2022041519,5755,840,19,2,1,1650020400.0
965,2022041518,12456,840,18,1,1,1650016800.0
966,2022041517,28363,840,17,1,1,1650013200.0
967,2022041516,38332,840,16,1,1,1650009600.0
968,2022041515,44280,840,15,1,1,1650006000.0
969,2022041514,48068,840,14,1,1,1650002400.0
970,2022041513,18569,840,13,1,1,1649998800.0
971,2022041512,9575,840,12,1,1,1649995200.0
972,2022041511,27158,840,11,1,1,1649991600.0
973,2022041510,39572,840,10,1,1,1649988000.0
974,2022041509,60512,840,9,1,1,1649984400.0
975,2022041508,69169,840,8,1,1,1649980800.0
976,2022041507,4145,840,7,2,1,1649977200.0
977,2022041506,317,840,6,3,1,1649973600.0
978,2022041505,129,840,5,3,1,1649970000.0
979,2022041504,117,840,4,3,1,1649966400.0
980,2022041503,146,840,3,3,1,1649962800.0
981,2022041502,93,840,2,3,1,1649959200.0
982,2022041501,192,840,1,3,1,1649955600.0
983,2022041500,264,840,0,3,1,1649952000.0
984,2022041423,631,839,23,3,1,1649948400.0
985,2022041422,1464,839,22,2,1,1649944800.0
986,2022041421,2170,839,21,2,1,1649941200.0
987,2022041420,3316,839,20,2,1,1649937600.0
988,2022041419,5946,839,19,2,1,1649934000.0
989,2022041418,11972,839,18,1,1,1649930400.0
990,2022041417,27930,839,17,1,1,1649926800.0
991,2022041416,38454,839,16,1,1,1649923200.0
992,2022041415,44026,839,15,1,1,1649919600.0
993,2022041414,48769,839,14,1,1,1649916000.0
994,2022041413,18419,839,13,1,1,1649912400.0
995,2022041412,9287,839,12,1,1,1649908800.0
996,2022041411,26487,839,11,1,1,1649905200.0
997,2022041410,40241,839,10,1,1,1649901600.0
998,2022041409,61484,839,9,1,1,1649898000.0
999,2022041408,70376,839,8,1,1,1649894400.0
1000,2022041407,4126,839,7,2,1,1649890800.0
1001,2022041406,286,839,6,3,1,1649887200.0
1002,2022041405,82,839,5,3,1,1649883600.0
1003,2022041404,38,839,4,3,1,1649880000.0
1004,2022041403,55,839,3,3,1,1649876400.0
1005,2022041402,29,839,2,3,1,1649872800.0
1006,2022041401,118,839,1,3,1,1649869200.0
1007,2022041400,208,839,0,3,1,1649865600.0
1008,2022041323,664,838,23,3,1,1649862000.0
1009,2022041322,1189,838,22,2,1,1649858400.0
1010,2022041321,2046,838,21,2,1,1649854800.0
1011,2022041320,3164,838,20,2,1,1649851200.0
1012,2022041319,5400,838,19,2,1,1649847600.0
1013,2022041318,11743,838,18,1,1,1649844000.0
1014,2022041317,27804,838,17,1,1,1649840400.0
1015,2022041316,39080,838,16,1,1,1649836800.0
